Core, 0
CORE_CUM_STREAM_TRAIN_HITS_10_total_pct,       15.384

CORE_CUM_STREAM_TRAIN_HITS_20_count,             0
CORE_CUM_STREAM_TRAIN_HITS_20_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_20_total_count,           106
CORE_CUM_STREAM_TRAIN_HITS_20_total_pct,        0.507

CORE_CUM_STREAM_TRAIN_HITS_30_count,             0
CORE_CUM_STREAM_TRAIN_HITS_30_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_30_total_count,            69
CORE_CUM_STREAM_TRAIN_HITS_30_total_pct,        0.330

CORE_CUM_STREAM_TRAIN_HITS_40_count,            42
CORE_CUM_STREAM_TRAIN_HITS_40_pct,        0.407
CORE_CUM_STREAM_TRAIN_HITS_40_total_count,            42
CORE_CUM_STREAM_TRAIN_HITS_40_total_pct,        0.201

CORE_CUM_STREAM_TRAIN_HITS_50_count,             0
CORE_CUM_STREAM_TRAIN_HITS_50_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_50_total_count,             0
CORE_CUM_STREAM_TRAIN_HITS_50_total_pct,        0.000

CORE_CUM_STREAM_TRAIN_HITS_60_count,             0
CORE_CUM_STREAM_TRAIN_HITS_60_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_60_total_count,             0
CORE_CUM_STREAM_TRAIN_HITS_60_total_pct,        0.000

CORE_CUM_STREAM_TRAIN_HITS_70_count,             0
CORE_CUM_STREAM_TRAIN_HITS_70_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_70_total_count,             0
CORE_CUM_STREAM_TRAIN_HITS_70_total_pct,        0.000

CORE_CUM_STREAM_TRAIN_HITS_80_count,            86
CORE_CUM_STREAM_TRAIN_HITS_80_pct,        0.834
CORE_CUM_STREAM_TRAIN_HITS_80_total_count,           169
CORE_CUM_STREAM_TRAIN_HITS_80_total_pct,        0.808

CORE_CUM_STREAM_TRAIN_HITS_90_count,             0
CORE_CUM_STREAM_TRAIN_HITS_90_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_90_total_count,             0
CORE_CUM_STREAM_TRAIN_HITS_90_total_pct,        0.000

CORE_CUM_STREAM_TRAIN_HITS_100_P_count,             0
CORE_CUM_STREAM_TRAIN_HITS_100_P_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_count,             0
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_count,         10315
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_pct,      100.000
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_total_count,         20911
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_total_pct,      100.000
CORE_CUM_STREAM_TRAIN_HITS_100_P_mean,         0.22
CORE_CUM_STREAM_TRAIN_HITS_100_P_stddev,         0.80
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_mean,         0.25
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_stddev,         0.80

CORE_STREAM_TRAIN_CREATE_count,          7051
CORE_STREAM_TRAIN_CREATE_total_count,         14725



