Core, 0
CORE_CUM_STREAM_TRAIN_HITS_10_total_pct,       24.053

CORE_CUM_STREAM_TRAIN_HITS_20_count,           146
CORE_CUM_STREAM_TRAIN_HITS_20_pct,        2.207
CORE_CUM_STREAM_TRAIN_HITS_20_total_count,           359
CORE_CUM_STREAM_TRAIN_HITS_20_total_pct,        2.048

CORE_CUM_STREAM_TRAIN_HITS_30_count,             0
CORE_CUM_STREAM_TRAIN_HITS_30_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_30_total_count,           103
CORE_CUM_STREAM_TRAIN_HITS_30_total_pct,        0.588

CORE_CUM_STREAM_TRAIN_HITS_40_count,             0
CORE_CUM_STREAM_TRAIN_HITS_40_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_40_total_count,            94
CORE_CUM_STREAM_TRAIN_HITS_40_total_pct,        0.536

CORE_CUM_STREAM_TRAIN_HITS_50_count,             0
CORE_CUM_STREAM_TRAIN_HITS_50_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_50_total_count,            55
CORE_CUM_STREAM_TRAIN_HITS_50_total_pct,        0.314

CORE_CUM_STREAM_TRAIN_HITS_60_count,             0
CORE_CUM_STREAM_TRAIN_HITS_60_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_60_total_count,             0
CORE_CUM_STREAM_TRAIN_HITS_60_total_pct,        0.000

CORE_CUM_STREAM_TRAIN_HITS_70_count,             0
CORE_CUM_STREAM_TRAIN_HITS_70_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_70_total_count,            74
CORE_CUM_STREAM_TRAIN_HITS_70_total_pct,        0.422

CORE_CUM_STREAM_TRAIN_HITS_80_count,             0
CORE_CUM_STREAM_TRAIN_HITS_80_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_80_total_count,             0
CORE_CUM_STREAM_TRAIN_HITS_80_total_pct,        0.000

CORE_CUM_STREAM_TRAIN_HITS_90_count,             0
CORE_CUM_STREAM_TRAIN_HITS_90_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_90_total_count,             0
CORE_CUM_STREAM_TRAIN_HITS_90_total_pct,        0.000

CORE_CUM_STREAM_TRAIN_HITS_100_P_count,             0
CORE_CUM_STREAM_TRAIN_HITS_100_P_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_count,           716
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_pct,        4.085
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_count,          6615
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_pct,      100.000
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_total_count,         17528
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_total_pct,      100.000
CORE_CUM_STREAM_TRAIN_HITS_100_P_mean,         0.28
CORE_CUM_STREAM_TRAIN_HITS_100_P_stddev,         0.43
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_mean,         0.77
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_stddev,         1.96

CORE_STREAM_TRAIN_CREATE_count,          3182
CORE_STREAM_TRAIN_CREATE_total_count,         11721



