Core, 0
CORE_CUM_STREAM_TRAIN_HITS_10_total_pct,       36.706

CORE_CUM_STREAM_TRAIN_HITS_20_count,           424
CORE_CUM_STREAM_TRAIN_HITS_20_pct,       16.719
CORE_CUM_STREAM_TRAIN_HITS_20_total_count,           851
CORE_CUM_STREAM_TRAIN_HITS_20_total_pct,       16.185

CORE_CUM_STREAM_TRAIN_HITS_30_count,           286
CORE_CUM_STREAM_TRAIN_HITS_30_pct,       11.278
CORE_CUM_STREAM_TRAIN_HITS_30_total_count,           355
CORE_CUM_STREAM_TRAIN_HITS_30_total_pct,        6.752

CORE_CUM_STREAM_TRAIN_HITS_40_count,             0
CORE_CUM_STREAM_TRAIN_HITS_40_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_40_total_count,             0
CORE_CUM_STREAM_TRAIN_HITS_40_total_pct,        0.000

CORE_CUM_STREAM_TRAIN_HITS_50_count,             0
CORE_CUM_STREAM_TRAIN_HITS_50_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_50_total_count,            56
CORE_CUM_STREAM_TRAIN_HITS_50_total_pct,        1.065

CORE_CUM_STREAM_TRAIN_HITS_60_count,             0
CORE_CUM_STREAM_TRAIN_HITS_60_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_60_total_count,             0
CORE_CUM_STREAM_TRAIN_HITS_60_total_pct,        0.000

CORE_CUM_STREAM_TRAIN_HITS_70_count,             0
CORE_CUM_STREAM_TRAIN_HITS_70_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_70_total_count,             0
CORE_CUM_STREAM_TRAIN_HITS_70_total_pct,        0.000

CORE_CUM_STREAM_TRAIN_HITS_80_count,             0
CORE_CUM_STREAM_TRAIN_HITS_80_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_80_total_count,            89
CORE_CUM_STREAM_TRAIN_HITS_80_total_pct,        1.693

CORE_CUM_STREAM_TRAIN_HITS_90_count,             0
CORE_CUM_STREAM_TRAIN_HITS_90_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_90_total_count,             0
CORE_CUM_STREAM_TRAIN_HITS_90_total_pct,        0.000

CORE_CUM_STREAM_TRAIN_HITS_100_P_count,             0
CORE_CUM_STREAM_TRAIN_HITS_100_P_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_count,             0
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_pct,        0.000
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_count,          2536
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_pct,      100.000
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_total_count,          5258
CORE_CUM_STREAM_TRAIN_HITS_100_P_sum_total_pct,      100.000
CORE_CUM_STREAM_TRAIN_HITS_100_P_mean,         1.01
CORE_CUM_STREAM_TRAIN_HITS_100_P_stddev,         0.78
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_mean,         1.08
CORE_CUM_STREAM_TRAIN_HITS_100_P_total_stddev,         1.17

CORE_STREAM_TRAIN_CREATE_count,          1677
CORE_STREAM_TRAIN_CREATE_total_count,          4275



